"","PlotID","PSU_Cycle","SPCODE","Cover"
"51443","P00703_N","C3","CLAJAM","3"
"51444","P00703_N","C3","ELECEL","30"
"51445","P00703_N","C3","HYMPAL","5"
"51446","P00703_N","C3","NYMAQU","5"
"51447","P00703_N","C3","PANVIR","20"
"51448","P00703_N","C3","UTRPUR",NA
"51449","P00706_C","C3","BACCAR","1"
"51450","P00706_C","C3","ELECEL","5"
"51451","P00706_C","C3","NYMAQU","5"
"51452","P00706_C","C3","NYMODO","20"
"51453","P00706_C","C3","PASGEM","5"
"51454","P00706_C","C3","RHYINU","3"
"51455","P00706_C","C3","UTRPUR","65"
"51456","P00706_E","C3","CLAJAM","50"
"51457","P00706_E","C3","JUSANG","1"
"51458","P00706_N","C3","BACCAR","1"
"51459","P00706_N","C3","ELECEL","20"
"51460","P00706_N","C3","HYMPAL","3"
"51461","P00706_N","C3","NYMAQU","7"
"51462","P00706_N","C3","NYMODO","50"
"51463","P00706_N","C3","PANVIR","1"
"51464","P00706_N","C3","PASGEM","2"
"51465","P00707_C","C3","BACCAR","10"
"51466","P00707_C","C3","ELECEL","10"
"51467","P00707_C","C3","NYMODO","35"
"51468","P00707_C","C3","PASGEM","3"
"51469","P00707_C","C3","UTRPUR","40"
"51470","P00707_E","C3","BACCAR","10"
"51471","P00707_E","C3","HYMPAL","5"
"51472","P00707_E","C3","NYMAQU","5"
"51473","P00707_E","C3","NYMODO","40"
"51474","P00707_E","C3","PANVIR","3"
"51475","P00707_E","C3","UTRPUR","20"
"51476","P00707_N","C3","ELECEL","2"
"51477","P00707_N","C3","HYMPAL","1"
"51478","P00707_N","C3","NYMAQU","5"
"51479","P00707_N","C3","NYMODO","20"
"51480","P00707_N","C3","PANVIR","2"
"51481","P00707_N","C3","PASGEM","1"
"51482","P00707_N","C3","UTRPUR","2"
"51483","P00708_C","C3","CLAJAM","75"
"51484","P00708_E","C3","BACCAR","8"
"51485","P00708_E","C3","CLAJAM","20"
"51486","P00708_E","C3","ELECEL","1"
"51487","P00708_E","C3","HYMPAL","1"
"51488","P00708_E","C3","NYMODO","10"
"51489","P00708_E","C3","UTRPUR","10"
"51490","P00708_N","C3","CLAJAM","60"
"51491","P00709_C","C3","BACCAR","15"
"51492","P00709_C","C3","HYMPAL","2"
"51493","P00709_C","C3","NYMAQU","5"
"51494","P00709_C","C3","NYMODO","50"
"51495","P00709_C","C3","PANVIR","1"
"51496","P00709_C","C3","RHYTRA","7"
"51497","P00709_C","C3","UTRFOL","5"
"51498","P00709_E","C3","CLAJAM","85"
"51499","P00709_N","C3","CLAJAM","85"
"51500","P00710_C","C3","CLAJAM","70"
"51501","P00710_C","C3","UTRPUR","10"
"51502","P00710_E","C3","CLAJAM","80"
"51503","P00710_N","C3","CLAJAM","40"
"51504","P00710_N","C3","UTRPUR","10"
"51505","P00711_C","C3","BACCAR","5"
"51506","P00711_C","C3","CEPOCC","1"
"51507","P00711_C","C3","CLAJAM","40"
"51508","P00711_C","C3","CRIAME","15"
"51509","P00711_C","C3","ELECEL","7"
"51510","P00711_C","C3","SAGLAN","3"
"51511","P00711_C","C3","UTRFOL","15"
"51512","P00711_E","C3","BACCAR","45"
"51513","P00711_E","C3","ELECEL","20"
"51514","P00711_E","C3","HYMPAL","4"
"51515","P00711_E","C3","NYMODO","20"
"51516","P00711_E","C3","PANVIR","5"
"51517","P00711_E","C3","PASGEM","10"
"51518","P00711_E","C3","PELVIR","10"
"51519","P00711_E","C3","SAGLAN","5"
"51520","P00711_E","C3","UTRPUR","5"
"51521","P00711_N","C3","CEPOCC","5"
"51522","P00711_N","C3","CLAJAM","30"
"51523","P00711_N","C3","SAGLAN","7"
"51524","P00713_C","C3","CLAJAM","70"
"51525","P00713_C","C3","SAGLAN","3"
"51526","P00713_E","C3","BACCAR","50"
"51527","P00713_E","C3","CRIAME","5"
"51528","P00713_E","C3","ELECEL","2"
"51529","P00713_E","C3","NYMODO","20"
"51530","P00713_E","C3","PANVIR","10"
"51531","P00713_E","C3","PASGEM","1"
"51532","P00713_E","C3","UTRFOL","3"
"51533","P00713_E","C3","UTRPUR","15"
"51534","P00713_N","C3","CLAJAM","60"
"51535","P00714_C","C3","CLAJAM","45"
"51536","P00714_C","C3","ELECEL","1"
"51537","P00714_C","C3","HYMPAL","7"
"51538","P00714_E","C3","CLAJAM","30"
"51539","P00714_E","C3","CRIAME","5"
"51540","P00714_E","C3","ELECEL","10"
"51541","P00714_E","C3","NYMAQU","2"
"51542","P00714_E","C3","NYMODO","7"
"51543","P00714_N","C3","CLAJAM","70"
"51544","P00714_N","C3","CRIAME","7"
"51545","P00714_N","C3","SAGLAN","7"
"51546","P00716_C","C3","CLAJAM","85"
"51547","P00716_C","C3","PELVIR","2"
"51548","P00716_E","C3","CLAJAM","75"
"51549","P00716_E","C3","ELECEL","1"
"51550","P00716_E","C3","JUSANG","2"
"51551","P00716_N","C3","CLAJAM","70"
"51552","P00716_N","C3","JUSANG","2"
"51553","P00716_N","C3","SAGLAN","7"
"51554","P00717_C","C3","BACCAR","65"
"51555","P00717_C","C3","ELECEL","1"
"51556","P00717_C","C3","NYMODO","20"
"51557","P00717_C","C3","PANVIR","2"
"51558","P00717_C","C3","PASGEM","1"
"51559","P00717_E","C3","BACCAR","7"
"51560","P00717_E","C3","ELECEL","5"
"51561","P00717_E","C3","HYMPAL","1"
"51562","P00717_E","C3","NYMODO","30"
"51563","P00717_E","C3","PANVIR","3"
"51564","P00717_E","C3","RHYTRA","15"
"51565","P00717_E","C3","UTRFOL","7"
"51566","P00717_E","C3","UTRPUR","7"
"51567","P00717_N","C3","ELECEL","7"
"51568","P00717_N","C3","NYMAQU","5"
"51569","P00717_N","C3","NYMODO","15"
"51570","P00717_N","C3","PANVIR","7"
"51571","P00717_N","C3","PASGEM","3"
"51572","P00717_N","C3","RHYTRA","10"
"51573","P00717_N","C3","UTRPUR","30"
"51574","P00718_C","C3","ELECEL","10"
"51575","P00718_C","C3","NYMAQU","3"
"51576","P00718_C","C3","NYMODO","40"
"51577","P00718_C","C3","RHYTRA","3"
"51578","P00718_C","C3","UTRFOL","15"
"51579","P00718_C","C3","UTRPUR","3"
"51580","P00718_E","C3","CLAJAM","3"
"51581","P00718_E","C3","ELECEL","5"
"51582","P00718_E","C3","NYMAQU","5"
"51583","P00718_E","C3","NYMODO","20"
"51584","P00718_E","C3","PASGEM","1"
"51585","P00718_E","C3","RHYTRA","7"
"51586","P00718_E","C3","UTRPUR",NA
"51587","P00718_N","C3","BACCAR","7"
"51588","P00718_N","C3","CLAJAM","2"
"51589","P00718_N","C3","ELECEL","5"
"51590","P00718_N","C3","HYMPAL","3"
"51591","P00718_N","C3","NYMAQU","10"
"51592","P00718_N","C3","NYMODO","15"
"51593","P00718_N","C3","PANVIR","1"
"51594","P00718_N","C3","RHYTRA","3"
"51595","P00718_N","C3","UTRFOL","20"
"51596","P00718_N","C3","UTRPUR","3"
"51597","P00719_C","C3","CLAJAM","70"
"51598","P00719_E","C3","BACCAR","40"
"51599","P00719_E","C3","ELECEL","5"
"51600","P00719_E","C3","NYMAQU","5"
"51601","P00719_E","C3","NYMODO","20"
"51602","P00719_E","C3","PANVIR","3"
"51603","P00719_E","C3","PASGEM","1"
"51604","P00719_E","C3","UTRFOL","15"
"51605","P00719_E","C3","UTRPUR","3"
"51606","P00719_N","C3","CLAJAM","75"
"51607","P00719_N","C3","ELECEL","2"
"51608","P00721_C","C3","BACCAR","15"
"51609","P00721_C","C3","CLAJAM","1"
"51610","P00721_C","C3","ELECEL","3"
"51611","P00721_C","C3","NYMAQU","3"
"51612","P00721_C","C3","NYMODO","25"
"51613","P00721_C","C3","PANVIR","10"
"51614","P00721_C","C3","SAGLAN","1"
"51615","P00721_E","C3","ELECEL","1"
"51616","P00721_E","C3","NYMAQU","10"
"51617","P00721_E","C3","NYMODO","30"
"51618","P00721_E","C3","PANVIR","2"
"51619","P00721_E","C3","RHYINU","3"
"51620","P00721_N","C3","CLAJAM","50"
"51621","P00722_C","C3","AESPRA","1"
"51622","P00722_C","C3","BACCAR","20"
"51623","P00722_C","C3","CLAJAM","5"
"51624","P00722_C","C3","ELECEL","1"
"51625","P00722_C","C3","HYMPAL","10"
"51626","P00722_C","C3","PANVIR","3"
"51627","P00722_C","C3","UTRFOL","25"
"51628","P00722_E","C3","BACCAR","10"
"51629","P00722_E","C3","ELECEL","2"
"51630","P00722_E","C3","NYMODO","35"
"51631","P00722_E","C3","RHYTRA","3"
"51632","P00722_N","C3","CLAJAM","65"
"51633","P00722_N","C3","CRIAME","10"
"51634","P00722_N","C3","ELECEL","10"
"51635","P00722_N","C3","LEEHEX","2"
"51636","P00723_C","C3","BACCAR","3"
"51637","P00723_C","C3","CLAJAM","35"
"51638","P00723_C","C3","ELECEL","5"
"51639","P00723_C","C3","HYMPAL","1"
"51640","P00723_E","C3","BACCAR","10"
"51641","P00723_E","C3","CLAJAM","2"
"51642","P00723_E","C3","ELECEL","30"
"51643","P00723_N","C3","BACCAR","3"
"51644","P00723_N","C3","ELECEL","3"
"51645","P00723_N","C3","NYMAQU","3"
"51646","P00723_N","C3","PANVIR","2"
"51647","P00723_N","C3","PASGEM","1"
"51648","P00723_N","C3","RHYTRA","7"
"51649","P00723_N","C3","UTRPUR","10"
"51650","P00724_C","C3","CLAJAM","85"
"51651","P00724_E","C3","CLAJAM","75"
"51652","P00724_E","C3","SAGLAN","7"
"51653","P00724_N","C3","CLAJAM","60"
"51654","P00725_C","C3","BACCAR","5"
"51655","P00725_C","C3","HYMPAL","1"
"51656","P00725_C","C3","NYMAQU","40"
"51657","P00725_C","C3","PANVIR","2"
"51658","P00725_C","C3","RHYTRA","15"
"51659","P00725_C","C3","UTRFOL","10"
"51660","P00725_E","C3","BACCAR","3"
"51661","P00725_E","C3","ELECEL","5"
"51662","P00725_E","C3","NYMODO","20"
"51663","P00725_E","C3","PANVIR","2"
"51664","P00725_E","C3","UTRFOL","30"
"51665","P00725_N","C3","BACCAR","2"
"51666","P00725_N","C3","ELECEL","4"
"51667","P00725_N","C3","NYMODO","25"
"51668","P00725_N","C3","PANVIR","1"
"51669","P00725_N","C3","UTRPUR","35"
"51670","P00726_C","C3","BACCAR","7"
"51671","P00726_C","C3","ELECEL","3"
"51672","P00726_C","C3","NYMAQU","3"
"51673","P00726_C","C3","NYMODO","30"
"51674","P00726_C","C3","PANVIR","5"
"51675","P00726_C","C3","PASGEM","1"
"51676","P00726_E","C3","BACCAR","7"
"51677","P00726_E","C3","ELECEL","3"
"51678","P00726_E","C3","NYMODO","30"
"51679","P00726_E","C3","PANVIR","3"
"51680","P00726_E","C3","RHYTRA","1"
"51681","P00726_N","C3","BACCAR","20"
"51682","P00726_N","C3","ELECEL","1"
"51683","P00726_N","C3","HYMPAL","1"
"51684","P00726_N","C3","NYMODO","50"
"51685","P00726_N","C3","PANVIR","2"
"51686","P00727_C","C3","BACCAR","3"
"51687","P00727_C","C3","ELECEL","3"
"51688","P00727_C","C3","HYMPAL","1"
"51689","P00727_C","C3","NYMODO","50"
"51690","P00727_C","C3","PANVIR","3"
"51691","P00727_C","C3","RHYTRA","3"
"51692","P00727_C","C3","UTRFOL","40"
"51693","P00727_E","C3","CLAJAM","65"
"51694","P00727_E","C3","HYMPAL","7"
"51695","P00727_E","C3","UTRFOL","25"
"51696","P00727_N","C3","CLAJAM","70"
"51697","P00727_N","C3","ELECEL","2"
"51698","P00727_N","C3","UTRPUR","10"
"51699","P00728_C","C3","CLAJAM","85"
"51700","P00728_E","C3","CLAJAM","20"
"51701","P00728_E","C3","ELECEL","15"
"51702","P00728_E","C3","LEEHEX","10"
"51703","P00728_N","C3","CLAJAM","90"
"51704","P00729_C","C3","CLAJAM","65"
"51705","P00729_C","C3","CRIAME","3"
"51706","P00729_C","C3","ELECEL","5"
"51707","P00729_C","C3","JUSANG","1"
"51708","P00729_E","C3","CLAJAM","85"
"51709","P00729_N","C3","BACCAR","5"
"51710","P00729_N","C3","CLAJAM","20"
"51711","P00729_N","C3","ELECEL","15"
"51712","P00729_N","C3","HYMPAL","3"
"51713","P00729_N","C3","LEEHEX","3"
"51714","P00729_N","C3","SAGLAN","3"
"51715","P00730_C","C3","CEPOCC","15"
"51716","P00730_C","C3","CLAJAM","50"
"51717","P00730_E","C3","BACCAR","4"
"51718","P00730_E","C3","ELECEL","1"
"51719","P00730_E","C3","NYMODO","40"
"51720","P00730_E","C3","RHYTRA","5"
"51721","P00730_N","C3","CEPOCC","15"
"51722","P00730_N","C3","CLAJAM","40"
"51723","P00732_C","C3","CEPOCC","3"
"51724","P00732_C","C3","CLAJAM","50"
"51725","P00732_C","C3","TYPDOM","20"
"51726","P00732_E","C3","CLAJAM","75"
"51727","P00732_E","C3","SAGLAN","5"
"51728","P00732_E","C3","TYPDOM","10"
"51729","P00732_N","C3","CLAJAM","20"
"51730","P00732_N","C3","TYPDOM","70"
"51731","P00733_C","C3","CEPOCC","2"
"51732","P00733_C","C3","CLAJAM","25"
"51733","P00733_C","C3","IPOSAG","2"
"51734","P00733_C","C3","SAGLAN","5"
"51735","P00733_C","C3","TYPDOM","20"
"51736","P00733_C","C3","UTRFOL","3"
"51737","P00733_E","C3","CEPOCC","3"
"51738","P00733_E","C3","CLAJAM","25"
"51739","P00733_E","C3","TYPDOM","20"
"51740","P00733_N","C3","CEPOCC","3"
"51741","P00733_N","C3","CLAJAM","25"
"51742","P00733_N","C3","TYPDOM","7"
"51743","P00734_C","C3","CLAJAM","45"
"51744","P00734_C","C3","CRIAME","5"
"51745","P00734_C","C3","ELECEL","3"
"51746","P00734_C","C3","SAGLAN","2"
"51747","P00734_C","C3","TYPDOM","3"
"51748","P00734_E","C3","BACCAR","15"
"51749","P00734_E","C3","CLAJAM","15"
"51750","P00734_E","C3","CRIAME","5"
"51751","P00734_E","C3","ELECEL","7"
"51752","P00734_E","C3","NYMODO","50"
"51753","P00734_E","C3","PANVIR","1"
"51754","P00734_N","C3","BACCAR","15"
"51755","P00734_N","C3","CLAJAM","35"
"51756","P00734_N","C3","CRIAME","7"
"51757","P00734_N","C3","ELECEL","25"
"51758","P00734_N","C3","NYMODO","20"
"51759","P00736_C","C3","CLAJAM","50"
"51760","P00736_C","C3","ELECEL","7"
"51761","P00736_E","C3","AESPRA","3"
"51762","P00736_E","C3","CLAJAM","40"
"51763","P00736_E","C3","CRIAME","2"
"51764","P00736_N","C3","CLAJAM","35"
"51765","P00736_N","C3","CRIAME","1"
"51766","P00736_N","C3","ELECEL","7"
"51767","P00736_N","C3","HYMPAL","10"
"51768","P00736_N","C3","PANVIR","2"
"51769","P00739_C","C3","CLAJAM","55"
"51770","P00739_C","C3","ELECEL","7"
"51771","P00739_E","C3","CLAJAM","35"
"51772","P00739_E","C3","ELECEL","10"
"51773","P00739_E","C3","HYMPAL","2"
"51774","P00739_N","C3","CLAJAM","20"
"51775","P00739_N","C3","CRIAME","15"
"51776","P00739_N","C3","HYMPAL","10"
"51777","P00740_C","C3","CLAJAM","50"
"51778","P00740_E","C3","CLAJAM","35"
"51779","P00740_E","C3","CRIAME","3"
"51780","P00740_E","C3","ELECEL","7"
"51781","P00740_E","C3","SAGLAN","7"
"51782","P00740_N","C3","CLAJAM","60"
"51783","P00741_C","C3","CEPOCC","5"
"51784","P00741_C","C3","CLAJAM","30"
"51785","P00741_C","C3","TYPDOM","20"
"51786","P00741_C","C3","UTRFOL","5"
"51787","P00741_E","C3","CEPOCC","10"
"51788","P00741_E","C3","CLAJAM","60"
"51789","P00741_E","C3","TYPDOM","10"
"51790","P00741_N","C3","CLAJAM","30"
"51791","P00741_N","C3","CRIAME","2"
"51792","P00741_N","C3","ELECEL","15"
"51793","P00741_N","C3","PONCOR","7"
"51794","P00741_N","C3","TYPDOM","15"
"51795","P00742_C","C3","CLAJAM","70"
"51796","P00742_C","C3","PONCOR","3"
"51797","P00742_E","C3","BACCAR","3"
"51798","P00742_E","C3","ELECEL","20"
"51799","P00742_E","C3","NYMODO","20"
"51800","P00742_E","C3","UTRFOL","15"
"51801","P00742_N","C3","CLAJAM","90"
"51802","P00742_N","C3","IPOSAG","1"
"51803","P00743_C","C3","CLAJAM","55"
"51804","P00743_C","C3","SAGLAN","7"
"51805","P00743_C","C3","UTRFOL","15"
"51806","P00743_E","C3","AESPRA","5"
"51807","P00743_E","C3","BACCAR","20"
"51808","P00743_E","C3","CLAJAM","7"
"51809","P00743_E","C3","ELECEL","10"
"51810","P00743_E","C3","NYMODO","40"
"51811","P00743_N","C3","CLAJAM","40"
"51812","P00744_C","C3","CRIAME","3"
"51813","P00744_C","C3","ELECEL","10"
"51814","P00744_C","C3","NYMAQU","7"
"51815","P00744_C","C3","PASGEM","3"
"51816","P00744_C","C3","RHYTRA","7"
"51817","P00744_C","C3","UTRFOL","35"
"51818","P00744_E","C3","BACCAR","3"
"51819","P00744_E","C3","ELECEL","5"
"51820","P00744_E","C3","NYMAQU","10"
"51821","P00744_E","C3","NYMODO","35"
"51822","P00744_E","C3","PANVIR","2"
"51823","P00744_E","C3","UTRFOL","30"
"51824","P00744_N","C3","BACCAR","5"
"51825","P00744_N","C3","ELECEL","20"
"51826","P00744_N","C3","HYMPAL","1"
"51827","P00744_N","C3","PANVIR","20"
"51828","P00744_N","C3","PASGEM","1"
"51829","P00744_N","C3","UTRFOL","30"
"51830","P00745_C","C3","BACCAR","1"
"51831","P00745_C","C3","CLAJAM","25"
"51832","P00745_C","C3","ELECEL","15"
"51833","P00745_C","C3","HYMPAL","3"
"51834","P00745_C","C3","LEEHEX","1"
"51835","P00745_E","C3","CLAJAM","5"
"51836","P00745_E","C3","ELECEL","70"
"51837","P00745_E","C3","HYMPAL","3"
"51838","P00745_E","C3","SAGLAN","7"
"51839","P00745_N","C3","ELECEL","10"
"51840","P00745_N","C3","HYMPAL","2"
"51841","P00745_N","C3","NYMAQU","7"
"51842","P00745_N","C3","NYMODO","30"
"51843","P00745_N","C3","RHYTRA","5"
"51844","P00746_C","C3","CLAJAM","50"
"51845","P00746_C","C3","TYPDOM","7"
"51846","P00746_E","C3","CLAJAM","65"
"51847","P00746_E","C3","TYPDOM","20"
"51848","P00746_N","C3","CLAJAM","55"
"51849","P00746_N","C3","NYMODO","5"
"51850","P00746_N","C3","TYPDOM","5"
"51851","P00746_N","C3","UTRFOL","15"
"51852","P00748_C","C3","CLAJAM","20"
"51853","P00748_C","C3","CRIAME","3"
"51854","P00748_C","C3","ELECEL","35"
"51855","P00748_C","C3","PONCOR","2"
"51856","P00748_C","C3","SAGLAN","5"
"51857","P00748_C","C3","TYPDOM","15"
"51858","P00748_E","C3","BACCAR","5"
"51859","P00748_E","C3","ELECEL","10"
"51860","P00748_E","C3","NYMODO","55"
"51861","P00748_E","C3","PANVIR","5"
"51862","P00748_E","C3","UTRFOL","20"
"51863","P00748_N","C3","CLAJAM","25"
"51864","P00748_N","C3","IPOSAG","3"
"51865","P00748_N","C3","TYPDOM","35"
"51866","P00749_C","C3","CLAJAM","7"
"51867","P00749_C","C3","ELECEL","30"
"51868","P00749_C","C3","IPOSAG","2"
"51869","P00749_C","C3","PONCOR","2"
"51870","P00749_C","C3","TYPDOM","10"
"51871","P00749_E","C3","CLAJAM","20"
"51872","P00749_E","C3","ELECEL","15"
"51873","P00749_E","C3","SAGLAN","5"
"51874","P00749_E","C3","TYPDOM","30"
"51875","P00749_N","C3","ELECEL","45"
"51876","P00749_N","C3","PONCOR","5"
"51877","P00749_N","C3","SAGLAN","7"
"51878","P00749_N","C3","TYPDOM","5"
"51879","P00751_C","C3","CLAJAM","85"
"51880","P00751_C","C3","HYMPAL","3"
"51881","P00751_E","C3","CLAJAM","65"
"51882","P00751_E","C3","UTRPUR","5"
"51883","P00751_N","C3","CLAJAM","75"
"51884","P00751_N","C3","IPOSAG","2"
"51885","P00751_N","C3","SAGLAN","7"
"51886","P00752_C","C3","BACCAR","10"
"51887","P00752_C","C3","CLAJAM","7"
"51888","P00752_C","C3","ELECEL","15"
"51889","P00752_C","C3","NYMODO","35"
"51890","P00752_C","C3","PANVIR","2"
"51891","P00752_C","C3","RHYINU","5"
"51892","P00752_C","C3","RHYTRA","10"
"51893","P00752_C","C3","UTRPUR","15"
"51894","P00752_E","C3","CLAJAM","75"
"51895","P00752_E","C3","HYMPAL","5"
"51896","P00752_N","C3","CLAJAM","45"
"51897","P00752_N","C3","ELECEL","10"
"51898","P00752_N","C3","SAGLAN","5"
"51899","P00753_C","C3","CEPOCC","1"
"51900","P00753_C","C3","CLAJAM","85"
"51901","P00753_E","C3","CLAJAM","60"
"51902","P00753_N","C3","CLAJAM","90"
"51903","P00753_N","C3","SAGLAN","2"
"51904","P00755_C","C3","CLAJAM","60"
"51905","P00755_C","C3","ELECEL","5"
"51906","P00755_C","C3","SAGLAN","10"
"51907","P00755_E","C3","CLAJAM","45"
"51908","P00755_E","C3","HYMPAL","7"
"51909","P00755_N","C3","CLAJAM","40"
"51910","P00755_N","C3","CRIAME","10"
"51911","P00755_N","C3","ELECEL","5"
"51912","P00755_N","C3","SAGLAN","10"
"51913","P00757_C","C3","CLAJAM","20"
"51914","P00757_C","C3","ELECEL","25"
"51915","P00757_C","C3","HYMPAL","3"
"51916","P00757_C","C3","NYMODO","15"
"51917","P00757_C","C3","PANVIR","2"
"51918","P00757_E","C3","CLAJAM","20"
"51919","P00757_E","C3","ELECEL","15"
"51920","P00757_E","C3","PONCOR","15"
"51921","P00757_E","C3","TYPDOM","10"
"51922","P00757_N","C3","BACCAR","15"
"51923","P00757_N","C3","ELECEL","15"
"51924","P00757_N","C3","NYMODO","40"
"51925","P00757_N","C3","PANVIR","2"
"51926","P00757_N","C3","UTRPUR","2"
"51927","P00758_C","C3","ELECEL","10"
"51928","P00758_C","C3","NYMODO","45"
"51929","P00758_C","C3","UTRPUR","20"
"51930","P00758_E","C3","CLAJAM","40"
"51931","P00758_E","C3","UTRFOL","20"
"51932","P00758_N","C3","BACCAR","15"
"51933","P00758_N","C3","CLAJAM","5"
"51934","P00758_N","C3","ELECEL","15"
"51935","P00758_N","C3","NYMAQU","2"
"51936","P00758_N","C3","NYMODO","20"
"51937","P00760_C","C3","ELECEL","10"
"51938","P00760_C","C3","ELEELO","15"
"51939","P00760_C","C3","NYMODO","50"
"51940","P00760_C","C3","PANVIR","5"
"51941","P00760_C","C3","PASGEM","2"
"51942","P00760_C","C3","TYPDOM","3"
"51943","P00760_E","C3","ELECEL","15"
"51944","P00760_E","C3","NYMODO","65"
"51945","P00760_E","C3","PANVIR","7"
"51946","P00760_E","C3","PASGEM","3"
"51947","P00760_E","C3","UTRFOL","10"
"51948","P00760_N","C3","ELECEL","90"
"51949","P00760_N","C3","PONCOR","5"
"51950","P00901_C","C3","CHARA","3"
"51951","P00901_C","C3","CLAJAM","50"
"51952","P00901_C","C3","TYPDOM","15"
"51953","P00901_E","C3","CLAJAM","45"
"51954","P00901_E","C3","ELECEL","1"
"51955","P00901_E","C3","NYMODO","20"
"51956","P00901_E","C3","TYPDOM","5"
"51957","P00901_N","C3","CLAJAM","10"
"51958","P00901_N","C3","NYMODO","30"
"51959","P00902_C","C3","CLAJAM","80"
"51960","P00902_E","C3","CLAJAM","75"
"51961","P00902_E","C3","ELECEL","5"
"51962","P00902_N","C3","CHARA","20"
"51963","P00902_N","C3","CLAJAM","40"
"51964","P00902_N","C3","ELECEL","1"
"51965","P00902_N","C3","NYMODO","25"
"51966","P00903_C","C3","CLAJAM","70"
"51967","P00903_C","C3","NYMODO","15"
"51968","P00903_E","C3","CLAJAM","60"
"51969","P00903_E","C3","UTRFOL","20"
"51970","P00903_N","C3","CLAJAM","90"
"51971","P00904_C","C3","CLAJAM","20"
"51972","P00904_C","C3","ELECEL","5"
"51973","P00904_C","C3","NYMODO","20"
"51974","P00904_C","C3","UTRFOL","5"
"51975","P00904_E","C3","CLAJAM","5"
"51976","P00904_E","C3","ELECEL","2"
"51977","P00904_E","C3","NYMODO","40"
"51978","P00904_N","C3","CLAJAM","7"
"51979","P00904_N","C3","NYMODO","40"
"51980","P00905_C","C3","CHARA","2"
"51981","P00905_C","C3","CLAJAM","80"
"51982","P00905_C","C3","ELECEL","5"
"51983","P00905_E","C3","CLAJAM","50"
"51984","P00905_E","C3","ELECEL","5"
"51985","P00905_N","C3","CHARA","2"
"51986","P00905_N","C3","CLAJAM","60"
"51987","P00905_N","C3","ELECEL","3"
"51988","P00906_C","C3","CLAJAM","25"
"51989","P00906_C","C3","ELECEL","1"
"51990","P00906_C","C3","NYMODO","25"
"51991","P00906_E","C3","CLAJAM","100"
"51992","P00906_N","C3","CHARA","5"
"51993","P00906_N","C3","CLAJAM","65"
"51994","P00913_C","C3","CLAJAM","70"
"51995","P00913_C","C3","ELECEL","1"
"51996","P00913_C","C3","NYMODO","25"
"51997","P00913_E","C3","CLAJAM","90"
"51998","P00913_E","C3","ELECEL","2"
"51999","P00913_N","C3","CLAJAM","95"
"52000","P00914_C","C3","CLAJAM","65"
"52001","P00914_C","C3","TYPDOM","20"
"52002","P00914_E","C3","CHARA","5"
"52003","P00914_E","C3","CLAJAM","70"
"52004","P00914_E","C3","TYPDOM","3"
"52005","P00914_N","C3","CLAJAM","35"
"52006","P00914_N","C3","ELECEL","10"
"52007","P00914_N","C3","TYPDOM","35"
"52008","P00915_C","C3","CLAJAM","7"
"52009","P00915_C","C3","NYMODO","40"
"52010","P00915_E","C3","CLAJAM","20"
"52011","P00915_E","C3","ELECEL","1"
"52012","P00915_E","C3","NYMODO","20"
"52013","P00915_N","C3","CLAJAM","5"
"52014","P00915_N","C3","NYMODO","45"
"52015","P00916_C","C3","CLAJAM","70"
"52016","P00916_E","C3","CHARA","1"
"52017","P00916_E","C3","CLAJAM","90"
"52018","P00916_N","C3","CLAJAM","85"
"52019","P00917_C","C3","CHARA","5"
"52020","P00917_C","C3","CLAJAM","20"
"52021","P00917_C","C3","TYPDOM","35"
"52022","P00917_E","C3","CLAJAM","90"
"52023","P00917_E","C3","TYPDOM","3"
"52024","P00917_N","C3","CLAJAM","15"
"52025","P00917_N","C3","TYPDOM","50"
"52026","P00918_C","C3","CLAJAM","80"
"52027","P00918_C","C3","TYPDOM","7"
"52028","P00918_E","C3","CLAJAM","80"
"52029","P00918_N","C3","CHARA","1"
"52030","P00918_N","C3","CLAJAM","65"
"52031","P00918_N","C3","TYPDOM","5"
"52032","P00919_C","C3","CLAJAM","90"
"52033","P00919_E","C3","CLAJAM","70"
"52034","P00919_E","C3","TYPDOM","10"
"52035","P00919_N","C3","CHARA","3"
"52036","P00919_N","C3","CLAJAM","40"
"52037","P00919_N","C3","TYPDOM","5"
"52038","P00920_C","C3","CLAJAM","80"
"52039","P00920_C","C3","TYPDOM","3"
"52040","P00920_E","C3","CHARA","2"
"52041","P00920_E","C3","CLAJAM","75"
"52042","P00920_E","C3","TYPDOM","5"
"52043","P00920_E","C3","UTRFOL","3"
"52044","P00920_N","C3","CLAJAM","90"
"52045","P00921_C","C3","CLAJAM","85"
"52046","P00921_C","C3","TYPDOM","5"
"52047","P00921_E","C3","CLAJAM","85"
"52048","P00921_N","C3","CHARA","2"
"52049","P00921_N","C3","CLAJAM","65"
"52050","P00921_N","C3","TYPDOM","5"
"52051","P00921_N","C3","UTRFOL","5"
"52052","P00922_C","C3","CHARA","3"
"52053","P00922_C","C3","CLAJAM","65"
"52054","P00922_E","C3","CLAJAM","50"
"52055","P00922_E","C3","TYPDOM","15"
"52056","P00922_N","C3","CLAJAM","30"
"52057","P00922_N","C3","ELECEL","3"
"52058","P00922_N","C3","NYMODO","20"
"52059","P00925_C","C3","CHARA","20"
"52060","P00925_C","C3","CLAJAM","50"
"52061","P00925_C","C3","UTRFOL","10"
"52062","P00925_E","C3","CHARA","5"
